"Plot Title:  CascadeInterior_21167417_20220604"
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21167417, SEN S/N: 21167417)","RH, % (LGR S/N: 21167417, SEN S/N: 21167417)"
11586,22-10-03,08:15:00,10.572,95.702
11587,22-10-03,08:30:00,10.830,95.360
11588,22-10-03,08:45:00,11.259,95.018
11589,22-10-03,09:00:00,11.773,94.139
11590,22-10-03,09:15:00,12.288,93.895
11591,22-10-03,09:30:00,12.975,92.845
11592,22-10-03,09:45:00,13.704,91.233
11593,22-10-03,10:00:00,14.390,90.110
11594,22-10-03,10:15:00,15.463,83.883
11595,22-10-03,10:30:00,16.192,81.343
11596,22-10-03,10:45:00,17.436,70.598
11597,22-10-03,11:00:00,18.166,67.570
11598,22-10-03,11:15:00,19.753,64.249
11599,22-10-03,11:30:00,18.895,63.712
11600,22-10-03,11:45:00,19.281,63.687
11601,22-10-03,12:00:00,19.753,61.954
11602,22-10-03,12:15:00,20.182,58.803
11603,22-10-03,12:30:00,20.439,59.365
11604,22-10-03,12:45:00,20.740,58.657
11605,22-10-03,13:00:00,20.825,57.534
11606,22-10-03,13:15:00,20.997,58.584
11607,22-10-03,13:30:00,21.555,58.193
11608,22-10-03,13:45:00,21.769,57.802
11609,22-10-03,14:00:00,21.598,55.775
11610,22-10-03,14:15:00,21.769,56.972
11611,22-10-03,14:30:00,21.898,56.801
11612,22-10-03,14:45:00,21.855,57.509
11613,22-10-03,15:00:00,21.640,57.387
11614,22-10-03,15:15:00,22.370,52.479
11615,22-10-03,15:30:00,22.198,53.968
11616,22-10-03,15:45:00,22.413,52.674
11617,22-10-03,16:00:00,22.799,57.949
11618,22-10-03,16:15:00,22.713,54.335
11619,22-10-03,16:30:00,22.627,52.991
11620,22-10-03,16:45:00,22.241,59.072
11621,22-10-03,17:00:00,21.640,59.341
11622,22-10-03,17:15:00,21.254,61.783
11623,22-10-03,17:30:00,20.954,64.005
11624,22-10-03,17:45:00,20.568,66.325
11625,22-10-03,18:00:00,20.825,66.056
11626,22-10-03,18:15:00,20.782,66.691
11627,22-10-03,18:30:00,20.868,65.275
11628,22-10-03,18:45:00,20.654,65.372
11629,22-10-03,19:00:00,20.439,67.057
11630,22-10-03,19:15:00,20.053,67.937
11631,22-10-03,19:30:00,19.581,68.840
11632,22-10-03,19:45:00,18.981,71.062
11633,22-10-03,20:00:00,18.595,73.553
11634,22-10-03,20:15:00,18.080,76.459
11635,22-10-03,20:30:00,17.608,77.900
11636,22-10-03,20:45:00,17.608,78.657
11637,22-10-03,21:00:00,17.393,79.389
11638,22-10-03,21:15:00,17.222,79.658
11639,22-10-03,21:30:00,17.265,81.221
11640,22-10-03,21:45:00,16.921,82.125
11641,22-10-03,22:00:00,16.535,84.127
11642,22-10-03,22:15:00,16.364,83.541
11643,22-10-03,22:30:00,16.063,84.640
11644,22-10-03,22:45:00,15.677,86.178
11645,22-10-03,23:00:00,15.205,87.643
11646,22-10-03,23:15:00,14.991,88.376
11647,22-10-03,23:30:00,14.991,88.376
11648,22-10-03,23:45:00,14.948,89.158
11649,22-10-04,00:00:00,14.734,89.499
11650,22-10-04,00:15:00,14.347,90.305
11651,22-10-04,00:30:00,14.133,90.965
11652,22-10-04,00:45:00,13.918,91.600
11653,22-10-04,01:00:00,13.790,92.552
11654,22-10-04,01:15:00,13.704,92.430
11655,22-10-04,01:30:00,13.532,93.065
11656,22-10-04,01:45:00,13.275,93.871
11657,22-10-04,02:00:00,13.275,94.066
11658,22-10-04,02:15:00,13.318,93.553
11659,22-10-04,02:30:00,13.189,93.333
11660,22-10-04,02:45:00,13.103,93.895
11661,22-10-04,03:00:00,13.103,94.286
11662,22-10-04,03:15:00,12.975,94.823
11663,22-10-04,03:30:00,12.975,95.531
11664,22-10-04,03:45:00,12.932,95.385
11665,22-10-04,04:00:00,12.717,95.580
11666,22-10-04,04:15:00,12.503,95.165
11667,22-10-04,04:30:00,12.245,96.020
11668,22-10-04,04:45:00,12.245,96.435
11669,22-10-04,05:00:00,12.117,96.484
11670,22-10-04,05:15:00,12.245,96.606
11671,22-10-04,05:30:00,12.546,97.021
11672,22-10-04,05:45:00,13.103,95.873
11673,22-10-04,06:00:00,13.361,93.993
11674,22-10-04,06:15:00,13.318,93.602
11675,22-10-04,06:30:00,13.103,94.628
11676,22-10-04,06:45:00,13.017,95.385
11677,22-10-04,07:00:00,12.674,95.971
11678,22-10-04,07:15:00,12.374,96.581
11679,22-10-04,07:30:00,12.417,97.094
11680,22-10-04,07:45:00,12.159,96.532
11681,22-10-04,08:00:00,12.245,97.338
11682,22-10-04,08:15:00,12.417,96.679
11683,22-10-04,08:30:00,12.588,96.190
11684,22-10-04,08:45:00,13.103,95.873
11685,22-10-04,09:00:00,13.575,94.481
11686,22-10-04,09:15:00,14.004,93.553
11687,22-10-04,09:30:00,14.433,92.821
11688,22-10-04,09:45:00,15.120,92.332
11689,22-10-04,10:00:00,15.506,91.453
11690,22-10-04,10:15:00,15.892,90.891
11691,22-10-04,10:30:00,16.535,88.767
11692,22-10-04,10:45:00,16.793,84.908
11693,22-10-04,11:00:00,17.093,79.829
11694,22-10-04,11:15:00,17.308,80.855
11695,22-10-04,11:30:00,17.050,81.832
11696,22-10-04,11:45:00,17.994,79.951
11697,22-10-04,12:00:00,19.024,71.453
11698,22-10-04,12:15:00,19.453,70.159
11699,22-10-04,12:30:00,19.152,73.333
11700,22-10-04,12:45:00,19.667,69.304
11701,22-10-04,13:00:00,20.311,67.302
11702,22-10-04,13:15:00,21.083,62.491
11703,22-10-04,13:30:00,21.126,63.956
11704,22-10-04,13:45:00,21.297,58.950
11705,22-10-04,14:00:00,20.997,65.299
11706,22-10-04,14:15:00,21.254,65.128
11707,22-10-04,14:30:00,21.383,63.541
11708,22-10-04,14:45:00,20.782,63.370
11709,22-10-04,15:00:00,21.340,58.071
11710,22-10-04,15:15:00,21.126,59.194
11711,22-10-04,15:30:00,21.726,54.872
11712,22-10-04,15:45:00,21.769,59.341
11713,22-10-04,16:00:00,21.469,57.021
11714,22-10-04,16:15:00,21.898,56.801
11715,22-10-04,16:30:00,22.069,57.485
11716,22-10-04,16:45:00,21.126,57.289
11717,22-10-04,17:00:00,20.525,61.343
11718,22-10-04,17:15:00,20.654,62.198
11719,22-10-04,17:30:00,20.568,63.223
11720,22-10-04,17:45:00,21.254,54.945
11721,22-10-04,18:00:00,21.083,62.125
11722,22-10-04,18:15:00,20.825,56.777
11723,22-10-04,18:30:00,20.439,63.590
11724,22-10-04,18:45:00,20.096,62.076
11725,22-10-04,19:00:00,19.796,63.639
11726,22-10-04,19:15:00,19.324,64.811
11727,22-10-04,19:30:00,18.809,65.836
11728,22-10-04,19:45:00,18.123,68.132
11729,22-10-04,20:00:00,17.565,70.989
11730,22-10-04,20:15:00,16.879,74.408
11731,22-10-04,20:30:00,16.278,74.799
11732,22-10-04,20:45:00,15.935,76.459
11733,22-10-04,21:00:00,15.592,79.096
11734,22-10-04,21:15:00,15.377,81.368
11735,22-10-04,21:30:00,14.819,82.125
11736,22-10-04,21:45:00,14.519,84.322
11737,22-10-04,22:00:00,14.133,86.276
11738,22-10-04,22:15:00,13.876,86.813
11739,22-10-04,22:30:00,13.618,87.912
11740,22-10-04,22:45:00,13.404,88.523
11741,22-10-04,23:00:00,13.017,89.866
11742,22-10-04,23:15:00,12.674,91.038
11743,22-10-04,23:30:00,12.717,91.526
11744,22-10-04,23:45:00,12.546,92.088
11745,22-10-05,00:00:00,12.417,92.283
11746,22-10-05,00:15:00,12.288,92.869
11747,22-10-05,00:30:00,12.031,93.211
11748,22-10-05,00:45:00,11.688,93.944
11749,22-10-05,01:00:00,11.773,94.139
11750,22-10-05,01:15:00,11.645,93.675
11751,22-10-05,01:30:00,11.216,94.774
11752,22-10-05,01:45:00,11.001,94.750
11753,22-10-05,02:00:00,10.872,94.969
11754,22-10-05,02:15:00,10.701,95.385
11755,22-10-05,02:30:00,10.615,95.678
11756,22-10-05,02:45:00,10.443,95.653
11757,22-10-05,03:00:00,10.229,95.360
11758,22-10-05,03:15:00,10.057,95.800
11759,22-10-05,03:30:00,9.972,95.556
11760,22-10-05,03:45:00,9.757,95.556
11761,22-10-05,04:00:00,9.800,96.215
11762,22-10-05,04:15:00,9.457,95.653
11763,22-10-05,04:30:00,9.500,96.239
11764,22-10-05,04:45:00,9.500,96.874
11765,22-10-05,05:00:00,9.457,96.142
11766,22-10-05,05:15:00,9.199,95.067
11767,22-10-05,05:30:00,8.942,96.215
11768,22-10-05,05:45:00,8.685,96.313
11769,22-10-05,06:00:00,8.727,96.728
11770,22-10-05,06:15:00,8.685,96.361
11771,22-10-05,06:30:00,8.384,96.190
11772,22-10-05,06:45:00,8.384,96.728
11773,22-10-05,07:00:00,8.298,96.557
11774,22-10-05,07:15:00,8.127,96.703
11775,22-10-05,07:30:00,8.084,96.703
11776,22-10-05,07:45:00,7.827,97.021
11777,22-10-05,08:00:00,7.869,96.728
11778,22-10-05,08:15:00,7.998,96.630
11779,22-10-05,08:30:00,8.170,96.166
11780,22-10-05,08:45:00,8.599,96.093
11781,22-10-05,09:00:00,9.199,95.287
11782,22-10-05,09:15:00,9.972,94.774
11783,22-10-05,09:30:00,10.787,92.772
11784,22-10-05,09:45:00,11.387,92.601
11785,22-10-05,10:00:00,12.031,90.159
11786,22-10-05,10:15:00,12.846,88.010
11787,22-10-05,10:30:00,13.618,85.348
11788,22-10-05,10:45:00,14.562,82.759
11789,22-10-05,11:00:00,15.291,81.929
11790,22-10-05,11:15:00,17.265,66.935
11791,22-10-05,11:30:00,17.179,69.524
11792,22-10-05,11:45:00,17.565,64.908
11793,22-10-05,12:00:00,17.994,59.170
11794,22-10-05,12:15:00,19.281,53.700
11795,22-10-05,12:30:00,19.753,49.548
11796,22-10-05,12:45:00,20.096,54.579
11797,22-10-05,13:00:00,20.782,37.558
11798,22-10-05,13:15:00,21.426,36.215
11799,22-10-05,13:30:00,21.941,37.338
11800,22-10-05,13:45:00,22.112,34.896
11801,22-10-05,14:00:00,22.241,30.574
11802,22-10-05,14:15:00,22.541,30.256
11803,22-10-05,14:30:00,22.670,31.429
11804,22-10-05,14:45:00,22.799,30.867
11805,22-10-05,15:00:00,23.013,31.893
11806,22-10-05,15:15:00,23.142,30.598
11807,22-10-05,15:30:00,22.799,31.502
11808,22-10-05,15:45:00,23.099,29.963
11809,22-10-05,16:00:00,22.927,30.940
11810,22-10-05,16:15:00,22.885,28.840
11811,22-10-05,16:30:00,22.627,32.063
11812,22-10-05,16:45:00,22.284,35.140
11813,22-10-05,17:00:00,21.898,34.945
11814,22-10-05,17:15:00,22.284,35.824
11815,22-10-05,17:30:00,22.284,38.364
11816,22-10-05,17:45:00,21.769,35.360
11817,22-10-05,18:00:00,21.383,39.853
11818,22-10-05,18:15:00,20.568,42.100
11819,22-10-05,18:30:00,20.010,43.712
11820,22-10-05,18:45:00,19.581,45.421
11821,22-10-05,19:00:00,19.152,47.546
11822,22-10-05,19:15:00,18.595,50.745
11823,22-10-05,19:30:00,17.908,55.873
11824,22-10-05,19:45:00,17.136,61.050
11825,22-10-05,20:00:00,16.664,60.000
11826,22-10-05,20:15:00,16.106,63.346
11827,22-10-05,20:30:00,15.420,63.101
11828,22-10-05,20:45:00,15.034,66.032
11829,22-10-05,21:00:00,14.691,66.471
11830,22-10-05,21:15:00,14.176,68.962
11831,22-10-05,21:30:00,13.833,71.258
11832,22-10-05,21:45:00,13.361,72.869
11833,22-10-05,22:00:00,13.060,74.383
11834,22-10-05,22:15:00,12.846,75.165
11835,22-10-05,22:30:00,12.460,75.897
11836,22-10-05,22:45:00,12.245,77.924
11837,22-10-05,23:00:00,12.074,78.193
11838,22-10-05,23:15:00,11.859,79.951
11839,22-10-05,23:30:00,11.559,80.440
11840,22-10-05,23:45:00,11.301,81.905
11841,22-10-06,00:00:00,11.001,82.930
11842,22-10-06,00:15:00,10.787,84.176
11843,22-10-06,00:30:00,10.658,84.225
11844,22-10-06,00:45:00,10.529,85.153
11845,22-10-06,01:00:00,10.401,85.568
11846,22-10-06,01:15:00,10.229,86.618
11847,22-10-06,01:30:00,9.972,87.155
11848,22-10-06,01:45:00,9.843,87.473
11849,22-10-06,02:00:00,9.543,88.742
11850,22-10-06,02:15:00,9.457,89.035
11851,22-10-06,02:30:00,9.285,89.719
11852,22-10-06,02:45:00,9.242,90.476
11853,22-10-06,03:00:00,9.285,88.962
11854,22-10-06,03:15:00,9.328,89.646
11855,22-10-06,03:30:00,9.071,90.110
11856,22-10-06,03:45:00,8.985,90.549
11857,22-10-06,04:00:00,8.685,91.331
11858,22-10-06,04:15:00,8.556,91.990
11859,22-10-06,04:30:00,8.341,92.454
11860,22-10-06,04:45:00,8.213,92.967
11861,22-10-06,05:00:00,8.213,92.845
11862,22-10-06,05:15:00,8.127,92.625
11863,22-10-06,05:30:00,8.041,93.211
11864,22-10-06,05:45:00,7.912,93.382
11865,22-10-06,06:00:00,7.784,93.382
11866,22-10-06,06:15:00,7.784,93.553
11867,22-10-06,06:30:00,7.526,93.724
11868,22-10-06,06:45:00,7.269,94.799
11869,22-10-06,07:00:00,7.440,94.481
11870,22-10-06,07:15:00,7.226,94.652
11871,22-10-06,07:30:00,7.312,95.287
11872,22-10-06,07:45:00,7.097,94.847
11873,22-10-06,08:00:00,7.097,95.165
11874,22-10-06,08:15:00,7.312,94.969
11875,22-10-06,08:30:00,7.869,93.797
11876,22-10-06,08:45:00,8.127,93.284
11877,22-10-06,09:00:00,8.727,92.332
11878,22-10-06,09:15:00,9.457,91.648
11879,22-10-06,09:30:00,10.272,89.915
11880,22-10-06,09:45:00,11.001,88.718
11881,22-10-06,10:00:00,11.902,86.471
11882,22-10-06,10:15:00,13.103,84.127
11883,22-10-06,10:30:00,14.433,80.171
11884,22-10-06,10:45:00,15.892,76.801
11885,22-10-06,11:00:00,16.535,72.137
11886,22-10-06,11:15:00,17.608,64.908
11887,22-10-06,11:30:00,18.423,59.731
11888,22-10-06,11:45:00,19.109,57.778
11889,22-10-06,12:00:00,19.238,62.271
11890,22-10-06,12:15:00,19.967,62.759
11891,22-10-06,12:30:00,21.254,50.305
11892,22-10-06,12:45:00,21.598,51.990
11893,22-10-06,13:00:00,21.941,51.233
11894,22-10-06,13:15:00,22.155,52.430
11895,22-10-06,13:30:00,22.670,47.863
11896,22-10-06,13:45:00,23.271,45.250
11897,22-10-06,14:00:00,23.399,39.658
11898,22-10-06,14:15:00,23.442,38.217
11899,22-10-06,14:30:00,23.614,37.534
11900,22-10-06,14:45:00,23.743,36.435
11901,22-10-06,15:00:00,23.914,38.388
11902,22-10-06,15:15:00,23.785,39.560
11903,22-10-06,15:30:00,23.914,43.297
11904,22-10-06,15:45:00,24.043,38.217
11905,22-10-06,16:00:00,23.571,43.248
11906,22-10-06,16:15:00,23.957,34.017
11907,22-10-06,16:30:00,23.528,36.484
11908,22-10-06,16:45:00,23.485,40.513
11909,22-10-06,17:00:00,23.142,35.995
11910,22-10-06,17:15:00,22.885,35.067
11911,22-10-06,17:30:00,22.498,38.559
11912,22-10-06,17:45:00,22.241,38.486
11913,22-10-06,18:00:00,21.984,38.413
11914,22-10-06,18:15:00,21.512,40.244
11915,22-10-06,18:30:00,21.126,40.830
11916,22-10-06,18:45:00,20.654,44.664
11917,22-10-06,19:00:00,19.967,51.673
11918,22-10-06,19:15:00,19.195,55.726
11919,22-10-06,19:30:00,18.166,55.433
11920,22-10-06,19:45:00,17.479,57.338
11921,22-10-06,20:00:00,16.793,60.781
11922,22-10-06,20:15:00,16.278,63.565
11923,22-10-06,20:30:00,15.763,64.884
11924,22-10-06,20:45:00,15.248,68.034
11925,22-10-06,21:00:00,14.948,70.549
11926,22-10-06,21:15:00,14.519,72.015
11927,22-10-06,21:30:00,14.305,73.358
11928,22-10-06,21:45:00,14.047,74.286
11929,22-10-06,22:00:00,13.704,76.679
11930,22-10-06,22:15:00,13.489,77.265
11931,22-10-06,22:30:00,13.275,78.437
11932,22-10-06,22:45:00,13.017,80.293
11933,22-10-06,23:00:00,12.803,81.685
11934,22-10-06,23:15:00,12.503,83.175
11935,22-10-06,23:30:00,12.503,83.736
11936,22-10-06,23:45:00,12.288,84.689
11937,22-10-07,00:00:00,11.988,85.665
11938,22-10-07,00:15:00,11.945,86.496
11939,22-10-07,00:30:00,11.816,87.204
11940,22-10-07,00:45:00,11.730,87.985
11941,22-10-07,01:00:00,11.473,88.913
11942,22-10-07,01:15:00,11.559,88.327
11943,22-10-07,01:30:00,11.387,88.816
11944,22-10-07,01:45:00,11.344,89.451
11945,22-10-07,02:00:00,11.130,90.403
11946,22-10-07,02:15:00,11.044,90.916
11947,22-10-07,02:30:00,11.044,91.111
11948,22-10-07,02:45:00,10.915,91.575
11949,22-10-07,03:00:00,10.744,92.430
11950,22-10-07,03:15:00,10.787,92.821
11951,22-10-07,03:30:00,10.615,92.527
11952,22-10-07,03:45:00,10.358,93.504
11953,22-10-07,04:00:00,10.443,93.871
11954,22-10-07,04:15:00,10.315,93.455
11955,22-10-07,04:30:00,10.100,94.090
11956,22-10-07,04:45:00,10.143,94.603
11957,22-10-07,05:00:00,10.057,94.872
11958,22-10-07,05:15:00,9.929,94.579
11959,22-10-07,05:30:00,9.843,94.505
11960,22-10-07,05:45:00,9.714,94.872
11961,22-10-07,06:00:00,9.585,95.043
11962,22-10-07,06:15:00,9.585,95.385
11963,22-10-07,06:30:00,9.543,95.726
11964,22-10-07,06:45:00,9.457,95.482
11965,22-10-07,07:00:00,9.285,95.897
11966,22-10-07,07:15:00,9.414,96.264
11967,22-10-07,07:30:00,9.371,96.264
11968,22-10-07,07:45:00,9.285,95.263
11969,22-10-07,08:00:00,9.199,95.726
11970,22-10-07,08:15:00,9.371,95.971
11971,22-10-07,08:30:00,9.585,95.653
11972,22-10-07,08:45:00,10.057,94.799
11973,22-10-07,09:00:00,10.572,94.383
11974,22-10-07,09:15:00,11.259,92.967
11975,22-10-07,09:30:00,12.031,92.210
11976,22-10-07,09:45:00,12.975,90.281
11977,22-10-07,10:00:00,13.961,87.253
11978,22-10-07,10:15:00,15.205,84.200
11979,22-10-07,10:30:00,16.492,79.536
11980,22-10-07,10:45:00,17.479,74.676
11981,22-10-07,11:00:00,18.466,72.698
11982,22-10-07,11:15:00,19.753,67.033
11983,22-10-07,11:30:00,20.782,62.320
11984,22-10-07,11:45:00,21.426,58.755
11985,22-10-07,12:00:00,21.812,56.508
11986,22-10-07,12:15:00,22.670,57.827
11987,22-10-07,12:30:00,24.429,51.551
11988,22-10-07,12:45:00,24.043,53.309
11989,22-10-07,13:00:00,24.257,52.772
11990,22-10-07,13:15:00,25.030,46.667
11991,22-10-07,13:30:00,24.815,51.087
11992,22-10-07,13:45:00,25.030,47.473
11993,22-10-07,14:00:00,25.073,47.302
11994,22-10-07,14:15:00,24.901,48.547
11995,22-10-07,14:30:00,25.373,45.128
11996,22-10-07,14:45:00,25.416,44.689
11997,22-10-07,15:00:00,25.587,42.564
11998,22-10-07,15:15:00,25.459,38.535
11999,22-10-07,15:30:00,25.802,37.167
12000,22-10-07,15:45:00,25.373,42.076
12001,22-10-07,16:00:00,24.901,45.665
12002,22-10-07,16:15:00,25.502,40.659
12003,22-10-07,16:30:00,24.815,43.858
12004,22-10-07,16:45:00,24.901,39.658
12005,22-10-07,17:00:00,24.214,44.151
12006,22-10-07,17:15:00,24.257,41.221
12007,22-10-07,17:30:00,24.086,41.929
12008,22-10-07,17:45:00,23.314,48.523
12009,22-10-07,18:00:00,23.185,44.762
12010,22-10-07,18:15:00,23.271,45.031
12011,22-10-07,18:30:00,22.713,47.741
12012,22-10-07,18:45:00,22.284,50.989
12013,22-10-07,19:00:00,21.984,51.868
12014,22-10-07,19:15:00,21.426,54.921
12015,22-10-07,19:30:00,20.868,58.144
12016,22-10-07,19:45:00,20.225,61.416
12017,22-10-07,20:00:00,19.624,62.564
12018,22-10-07,20:15:00,19.195,63.834
12019,22-10-07,20:30:00,18.809,66.178
12020,22-10-07,20:45:00,18.337,67.912
12021,22-10-07,21:00:00,18.080,70.769
12022,22-10-07,21:15:00,17.608,73.333
12023,22-10-07,21:30:00,17.136,73.993
12024,22-10-07,21:45:00,16.664,75.263
12025,22-10-07,22:00:00,16.364,76.410
12026,22-10-07,22:15:00,16.021,78.755
12027,22-10-07,22:30:00,15.806,79.512
12028,22-10-07,22:45:00,15.506,80.830
12029,22-10-07,23:00:00,15.205,81.612
12030,22-10-07,23:15:00,15.120,82.320
12031,22-10-07,23:30:00,14.776,83.590
12032,22-10-07,23:45:00,14.691,84.957
12033,22-10-08,00:00:00,14.476,85.031
12034,22-10-08,00:15:00,14.519,86.178
12035,22-10-08,00:30:00,14.519,87.155
12036,22-10-08,00:45:00,14.519,87.106
12037,22-10-08,01:00:00,14.476,86.886
12038,22-10-08,01:15:00,14.133,87.546
12039,22-10-08,01:30:00,14.004,88.425
12040,22-10-08,01:45:00,14.004,88.718
12041,22-10-08,02:00:00,13.918,89.939
12042,22-10-08,02:15:00,14.176,88.181
12043,22-10-08,02:30:00,14.133,89.451
12044,22-10-08,02:45:00,13.790,90.745
12045,22-10-08,03:00:00,13.704,91.160
12046,22-10-08,03:15:00,13.704,90.720
12047,22-10-08,03:30:00,13.532,91.282
12048,22-10-08,03:45:00,13.318,92.772
12049,22-10-08,04:00:00,13.318,93.114
12050,22-10-08,04:15:00,13.489,92.918
12051,22-10-08,04:30:00,14.133,91.404
12052,22-10-08,04:45:00,13.876,92.161
12053,22-10-08,05:00:00,14.090,91.013
12054,22-10-08,05:15:00,14.090,88.156
12055,22-10-08,05:30:00,14.047,89.646
12056,22-10-08,05:45:00,13.747,89.988
12057,22-10-08,06:00:00,13.532,90.134
12058,22-10-08,06:15:00,13.446,88.645
12059,22-10-08,06:30:00,13.446,89.206
12060,22-10-08,06:45:00,13.446,87.473
12061,22-10-08,07:00:00,13.361,87.595
12062,22-10-08,07:15:00,13.189,87.717
12063,22-10-08,07:30:00,13.060,87.106
12064,22-10-08,07:45:00,12.932,87.912
12065,22-10-08,08:00:00,12.674,87.277
12066,22-10-08,08:15:00,12.546,88.181
12067,22-10-08,08:30:00,12.674,87.009
12068,22-10-08,08:45:00,12.889,85.958
12069,22-10-08,09:00:00,13.232,84.640
12070,22-10-08,09:15:00,13.575,81.050
12071,22-10-08,09:30:00,14.090,78.559
12072,22-10-08,09:45:00,14.433,76.166
12073,22-10-08,10:00:00,14.819,79.731
12074,22-10-08,10:15:00,15.291,77.338
12075,22-10-08,10:30:00,15.549,75.726
12076,22-10-08,10:45:00,16.879,61.172
12077,22-10-08,11:00:00,17.136,62.198
12078,22-10-08,11:15:00,17.651,60.806
12079,22-10-08,11:30:00,17.994,56.947
12080,22-10-08,11:45:00,18.723,51.453
12081,22-10-08,12:00:00,19.238,52.576
12082,22-10-08,12:15:00,19.710,47.204
12083,22-10-08,12:30:00,20.568,37.705
12084,22-10-08,12:45:00,20.697,39.219
12085,22-10-08,13:00:00,20.396,38.364
12086,22-10-08,13:15:00,20.525,40.708
12087,22-10-08,13:30:00,20.825,38.071
12088,22-10-08,13:45:00,20.782,41.905
12089,22-10-08,14:00:00,20.997,34.872
12090,22-10-08,14:15:00,20.825,32.503
12091,22-10-08,14:30:00,20.911,32.015
12092,22-10-08,14:45:00,21.126,33.822
12093,22-10-08,15:00:00,21.297,33.187
12094,22-10-08,15:15:00,21.254,33.578
12095,22-10-08,15:30:00,21.469,32.698
12096,22-10-08,15:45:00,21.383,32.039
12097,22-10-08,16:00:00,21.340,26.618
12098,22-10-08,16:15:00,21.126,31.160
12099,22-10-08,16:30:00,21.126,28.303
12100,22-10-08,16:45:00,20.740,29.158
12101,22-10-08,17:00:00,20.868,27.473
12102,22-10-08,17:15:00,20.868,26.056
12103,22-10-08,17:30:00,20.396,29.328
12104,22-10-08,17:45:00,20.182,29.841
12105,22-10-08,18:00:00,19.924,30.769
12106,22-10-08,18:15:00,19.796,31.258
12107,22-10-08,18:30:00,19.453,32.381
12108,22-10-08,18:45:00,18.938,35.800
12109,22-10-08,19:00:00,18.337,37.705
12110,22-10-08,19:15:00,17.651,43.272
12111,22-10-08,19:30:00,17.093,37.875
12112,22-10-08,19:45:00,16.450,43.565
12113,22-10-08,20:00:00,15.978,40.635
12114,22-10-08,20:15:00,15.549,48.254
12115,22-10-08,20:30:00,15.034,45.226
12116,22-10-08,20:45:00,14.605,49.060
12117,22-10-08,21:00:00,14.004,51.282
12118,22-10-08,21:15:00,13.747,53.333
12119,22-10-08,21:30:00,13.532,56.728
12120,22-10-08,21:45:00,13.318,58.413
12121,22-10-08,22:00:00,12.975,55.995
12122,22-10-08,22:15:00,12.803,54.261
12123,22-10-08,22:30:00,12.245,57.753
12124,22-10-08,22:45:00,11.773,58.266
12125,22-10-08,23:00:00,10.658,68.791
12126,22-10-08,23:15:00,10.186,67.277
12127,22-10-08,23:30:00,9.929,68.816
12128,22-10-08,23:45:00,9.628,71.551
12129,22-10-09,00:00:00,9.199,73.480
12130,22-10-09,00:15:00,8.899,73.382
12131,22-10-09,00:30:00,8.942,71.600
12132,22-10-09,00:45:00,8.813,75.116
12133,22-10-09,01:00:00,8.513,77.241
12134,22-10-09,01:15:00,8.470,76.239
12135,22-10-09,01:30:00,8.770,77.460
12136,22-10-09,01:45:00,8.427,79.707
12137,22-10-09,02:00:00,8.084,79.243
12138,22-10-09,02:15:00,8.298,80.513
12139,22-10-09,02:30:00,7.869,78.193
12140,22-10-09,02:45:00,7.655,79.048
12141,22-10-09,03:00:00,7.912,79.170
12142,22-10-09,03:15:00,7.612,82.222
12143,22-10-09,03:30:00,7.269,83.028
12144,22-10-09,03:45:00,6.840,84.127
12145,22-10-09,04:00:00,6.668,85.055
12146,22-10-09,04:15:00,6.454,85.568
12147,22-10-09,04:30:00,6.497,84.933
12148,22-10-09,04:45:00,6.625,85.543
12149,22-10-09,05:00:00,6.325,87.082
12150,22-10-09,05:15:00,6.153,87.619
12151,22-10-09,05:30:00,6.325,87.497
12152,22-10-09,05:45:00,6.196,85.836
12153,22-10-09,06:00:00,5.767,88.596
12154,22-10-09,06:15:00,5.724,88.840
12155,22-10-09,06:30:00,5.510,90.574
12156,22-10-09,06:45:00,5.253,90.989
12157,22-10-09,07:00:00,5.124,90.379
12158,22-10-09,07:15:00,5.124,90.794
12159,22-10-09,07:30:00,5.295,90.427
12160,22-10-09,07:45:00,5.295,90.720
12161,22-10-09,08:00:00,5.081,91.404
12162,22-10-09,08:15:00,5.338,91.429
12163,22-10-09,08:30:00,5.596,91.453
12164,22-10-09,08:45:00,5.896,90.965
12165,22-10-09,09:00:00,6.540,89.792
12166,22-10-09,09:15:00,7.398,87.228
12167,22-10-09,09:30:00,8.642,83.834
12168,22-10-09,09:45:00,9.929,79.292
12169,22-10-09,10:00:00,10.529,78.242
12170,22-10-09,10:15:00,11.216,77.143
12171,22-10-09,10:30:00,12.031,75.311
12172,22-10-09,10:45:00,12.760,76.044
12173,22-10-09,11:00:00,13.618,75.116
12174,22-10-09,11:15:00,14.648,74.359
12175,22-10-09,11:30:00,16.063,71.941
12176,22-10-09,11:45:00,16.621,71.477
12177,22-10-09,12:00:00,16.750,73.602
12178,22-10-09,12:15:00,16.578,73.748
12179,22-10-09,12:30:00,17.179,71.551
12180,22-10-09,12:45:00,19.495,64.176
12181,22-10-09,13:00:00,18.595,66.032
12182,22-10-09,13:15:00,19.066,60.464
12183,22-10-09,13:30:00,19.882,54.774
12184,22-10-09,13:45:00,19.152,56.386
12185,22-10-09,14:00:00,19.495,59.609
12186,22-10-09,14:15:00,19.924,52.796
12187,22-10-09,14:30:00,19.753,53.871
12188,22-10-09,14:45:00,20.439,50.672
12189,22-10-09,15:00:00,20.311,53.358
